
                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022a Update 5 (9.12.0.2039608) 64-bit (glnxa64)
                              August 12, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> This is Threenonlinear network , single amp , ini learningRate = 1.000000e-02 , min batch size = 200 , DropPeriod = 12 , DropFactor = 0.100000  v3 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> load amp=2 
Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|      78 |         312 |       00:00:49 |     8.55e-03 |     8.34e-03 |   3.6578e-05 |   3.4809e-05 |      1.0000e-08 |
|      79 |         316 |       00:00:50 |     8.51e-03 |     8.34e-03 |   3.6222e-05 |   3.4809e-05 |      1.0000e-08 |
|      80 |         320 |       00:00:51 |     8.60e-03 |     8.34e-03 |   3.7019e-05 |   3.4809e-05 |      1.0000e-08 |
|      81 |         324 |       00:00:51 |     8.58e-03 |     8.34e-03 |   3.6803e-05 |   3.4809e-05 |      1.0000e-08 |
|      82 |         328 |       00:00:52 |     8.51e-03 |     8.34e-03 |   3.6209e-05 |   3.4809e-05 |      1.0000e-08 |
|      83 |         332 |       00:00:53 |     8.61e-03 |     8.34e-03 |   3.7091e-05 |   3.4809e-05 |      1.0000e-08 |
|      84 |         336 |       00:00:53 |     8.51e-03 |     8.34e-03 |   3.6230e-05 |   3.4809e-05 |      1.0000e-08 |
|      85 |         340 |       00:00:54 |     8.53e-03 |     8.34e-03 |   3.6410e-05 |   3.4809e-05 |      1.0000e-09 |
|      86 |         344 |       00:00:54 |     8.55e-03 |     8.34e-03 |   3.6530e-05 |   3.4809e-05 |      1.0000e-09 |
|      87 |         348 |       00:00:55 |     8.56e-03 |     8.34e-03 |   3.6627e-05 |   3.4809e-05 |      1.0000e-09 |
|      88 |         350 |       00:00:55 |     8.53e-03 |              |   3.6399e-05 |              |      1.0000e-09 |
|      88 |         352 |       00:00:56 |     8.56e-03 |     8.34e-03 |   3.6622e-05 |   3.4809e-05 |      1.0000e-09 |
|      89 |         356 |       00:00:56 |     8.52e-03 |     8.34e-03 |   3.6267e-05 |   3.4809e-05 |      1.0000e-09 |
|      90 |         360 |       00:00:57 |     8.46e-03 |     8.34e-03 |   3.5779e-05 |   3.4809e-05 |      1.0000e-09 |
|      91 |         364 |       00:00:58 |     8.49e-03 |     8.34e-03 |   3.6049e-05 |   3.4809e-05 |      1.0000e-09 |
|      92 |         368 |       00:00:58 |     8.52e-03 |     8.34e-03 |   3.6328e-05 |   3.4809e-05 |      1.0000e-09 |
|      93 |         372 |       00:00:59 |     8.51e-03 |     8.34e-03 |   3.6188e-05 |   3.4809e-05 |      1.0000e-09 |
|      94 |         376 |       00:00:59 |     8.51e-03 |     8.34e-03 |   3.6223e-05 |   3.4809e-05 |      1.0000e-09 |
|      95 |         380 |       00:01:00 |     8.55e-03 |     8.34e-03 |   3.6586e-05 |   3.4809e-05 |      1.0000e-09 |
|      96 |         384 |       00:01:01 |     8.55e-03 |     8.34e-03 |   3.6540e-05 |   3.4809e-05 |      1.0000e-09 |
|      97 |         388 |       00:01:01 |     8.53e-03 |     8.34e-03 |   3.6368e-05 |   3.4809e-05 |      1.0000e-10 |
|      98 |         392 |       00:01:02 |     8.48e-03 |     8.34e-03 |   3.5926e-05 |   3.4809e-05 |      1.0000e-10 |
|      99 |         396 |       00:01:03 |     8.53e-03 |     8.34e-03 |   3.6383e-05 |   3.4809e-05 |      1.0000e-10 |
|     100 |         400 |       00:01:03 |     8.55e-03 |     8.34e-03 |   3.6545e-05 |   3.4809e-05 |      1.0000e-10 |
|     101 |         404 |       00:01:04 |     8.56e-03 |     8.34e-03 |   3.6614e-05 |   3.4809e-05 |      1.0000e-10 |
|     102 |         408 |       00:01:05 |     8.60e-03 |     8.34e-03 |   3.6952e-05 |   3.4809e-05 |      1.0000e-10 |
|     103 |         412 |       00:01:05 |     8.50e-03 |     8.34e-03 |   3.6142e-05 |   3.4809e-05 |      1.0000e-10 |
|     104 |         416 |       00:01:06 |     8.52e-03 |     8.34e-03 |   3.6288e-05 |   3.4809e-05 |      1.0000e-10 |
|     105 |         420 |       00:01:07 |     8.60e-03 |     8.34e-03 |   3.6987e-05 |   3.4809e-05 |      1.0000e-10 |
|     106 |         424 |       00:01:07 |     8.53e-03 |     8.34e-03 |   3.6387e-05 |   3.4809e-05 |      1.0000e-10 |
|     107 |         428 |       00:01:08 |     8.48e-03 |     8.34e-03 |   3.5968e-05 |   3.4809e-05 |      1.0000e-10 |
|     108 |         432 |       00:01:09 |     8.58e-03 |     8.34e-03 |   3.6780e-05 |   3.4809e-05 |      1.0000e-10 |
|     109 |         436 |       00:01:09 |     8.50e-03 |     8.34e-03 |   3.6135e-05 |   3.4809e-05 |      1.0000e-11 |
|     110 |         440 |       00:01:10 |     8.49e-03 |     8.34e-03 |   3.6054e-05 |   3.4809e-05 |      1.0000e-11 |
|     111 |         444 |       00:01:10 |     8.57e-03 |     8.34e-03 |   3.6743e-05 |   3.4809e-05 |      1.0000e-11 |
|     112 |         448 |       00:01:11 |     8.53e-03 |     8.34e-03 |   3.6340e-05 |   3.4809e-05 |      1.0000e-11 |
|     113 |         450 |       00:01:11 |     8.52e-03 |              |   3.6257e-05 |              |      1.0000e-11 |
|     113 |         452 |       00:01:12 |     8.59e-03 |     8.34e-03 |   3.6907e-05 |   3.4809e-05 |      1.0000e-11 |
|     114 |         456 |       00:01:12 |     8.57e-03 |     8.34e-03 |   3.6706e-05 |   3.4809e-05 |      1.0000e-11 |
|     115 |         460 |       00:01:13 |     8.55e-03 |     8.34e-03 |   3.6582e-05 |   3.4809e-05 |      1.0000e-11 |
|     116 |         464 |       00:01:14 |     8.52e-03 |     8.34e-03 |   3.6262e-05 |   3.4809e-05 |      1.0000e-11 |
|     117 |         468 |       00:01:14 |     8.51e-03 |     8.34e-03 |   3.6222e-05 |   3.4809e-05 |      1.0000e-11 |
|     118 |         472 |       00:01:15 |     8.53e-03 |     8.34e-03 |   3.6414e-05 |   3.4809e-05 |      1.0000e-11 |
|     119 |         476 |       00:01:16 |     8.58e-03 |     8.34e-03 |   3.6838e-05 |   3.4809e-05 |      1.0000e-11 |
|     120 |         480 |       00:01:16 |     8.56e-03 |     8.34e-03 |   3.6652e-05 |   3.4809e-05 |      1.0000e-11 |
|     121 |         484 |       00:01:17 |     8.52e-03 |     8.34e-03 |   3.6255e-05 |   3.4809e-05 |      1.0000e-12 |
|     122 |         488 |       00:01:17 |     8.52e-03 |     8.34e-03 |   3.6300e-05 |   3.4809e-05 |      1.0000e-12 |
|     123 |         492 |       00:01:18 |     8.47e-03 |     8.34e-03 |   3.5883e-05 |   3.4809e-05 |      1.0000e-12 |
|     124 |         496 |       00:01:19 |     8.46e-03 |     8.34e-03 |   3.5795e-05 |   3.4809e-05 |      1.0000e-12 |
|     125 |         500 |       00:01:19 |     8.47e-03 |     8.34e-03 |   3.5862e-05 |   3.4809e-05 |      1.0000e-12 |
|     126 |         504 |       00:01:20 |     8.50e-03 |     8.34e-03 |   3.6145e-05 |   3.4809e-05 |      1.0000e-12 |
|     127 |         508 |       00:01:21 |     8.47e-03 |     8.34e-03 |   3.5876e-05 |   3.4809e-05 |      1.0000e-12 |
|     128 |         512 |       00:01:21 |     8.50e-03 |     8.34e-03 |   3.6160e-05 |   3.4809e-05 |      1.0000e-12 |
|     129 |         516 |       00:01:22 |     8.53e-03 |     8.34e-03 |   3.6382e-05 |   3.4809e-05 |      1.0000e-12 |
|     130 |         520 |       00:01:22 |     8.54e-03 |     8.34e-03 |   3.6458e-05 |   3.4809e-05 |      1.0000e-12 |
|======================================================================================================================|
Training finished: Met validation criterion.
amp = 2 , already training 2 times 
amp 2 training end 
load amp=3 
Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |     RMSE     |     RMSE     |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |         0.19 |         0.22 |       0.0179 |       0.0242 |          0.0100 |
|       1 |           4 |       00:00:00 |         0.11 |         0.10 |       0.0064 |       0.0052 |          0.0100 |
|       2 |           8 |       00:00:00 |         0.08 |         0.07 |       0.0033 |       0.0023 |          0.0100 |
|       3 |          12 |       00:00:01 |         0.06 |         0.05 |       0.0016 |       0.0012 |          0.0100 |
|       4 |          16 |       00:00:01 |         0.04 |         0.03 |       0.0008 |       0.0006 |          0.0100 |
|       5 |          20 |       00:00:02 |         0.03 |         0.03 |       0.0005 |       0.0004 |          0.0100 |
|       6 |          24 |       00:00:02 |         0.03 |         0.02 |       0.0003 |       0.0003 |          0.0100 |
|       7 |          28 |       00:00:03 |         0.02 |         0.02 |       0.0002 |       0.0002 |          0.0100 |
|       8 |          32 |       00:00:03 |         0.02 |         0.02 |       0.0002 |       0.0002 |          0.0100 |
|       9 |          36 |       00:00:04 |         0.02 |         0.02 |       0.0002 |       0.0002 |          0.0100 |
|      10 |          40 |       00:00:04 |         0.02 |         0.02 |       0.0002 |       0.0001 |          0.0100 |
|      11 |          44 |       00:00:04 |         0.02 |         0.02 |       0.0001 |       0.0001 |          0.0100 |
|      12 |          48 |       00:00:05 |         0.02 |         0.02 |       0.0001 |       0.0001 |          0.0100 |
|      13 |          50 |       00:00:05 |         0.02 |              |       0.0001 |              |          0.0010 |
|      13 |          52 |       00:00:05 |         0.02 |         0.02 |       0.0001 |       0.0001 |          0.0010 |
|      14 |          56 |       00:00:06 |         0.02 |         0.02 |       0.0001 |       0.0001 |          0.0010 |
|      15 |          60 |       00:00:06 |         0.02 |         0.01 |       0.0001 |       0.0001 |          0.0010 |
|      16 |          64 |       00:00:06 |         0.02 |         0.01 |       0.0001 |       0.0001 |          0.0010 |
|      17 |          68 |       00:00:07 |         0.02 |         0.01 |       0.0001 |       0.0001 |          0.0010 |
|      18 |          72 |       00:00:07 |         0.02 |         0.01 |       0.0001 |       0.0001 |          0.0010 |
|      19 |          76 |       00:00:08 |         0.02 |         0.01 |       0.0001 |       0.0001 |          0.0010 |
|      20 |          80 |       00:00:08 |         0.02 |         0.01 |       0.0001 |       0.0001 |          0.0010 |
|      21 |          84 |       00:00:08 |         0.01 |         0.01 |       0.0001 |       0.0001 |          0.0010 |
|      22 |          88 |       00:00:09 |         0.01 |         0.01 |       0.0001 |       0.0001 |          0.0010 |
|      23 |          92 |       00:00:09 |         0.01 |         0.01 |       0.0001 |       0.0001 |          0.0010 |
|      24 |          96 |       00:00:10 |         0.01 |         0.01 |       0.0001 |       0.0001 |          0.0010 |
|      25 |         100 |       00:00:10 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-04 |
|      26 |         104 |       00:00:11 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-04 |
|      27 |         108 |       00:00:11 |         0.02 |         0.01 |       0.0001 |       0.0001 |      1.0000e-04 |
|      28 |         112 |       00:00:11 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-04 |
|      29 |         116 |       00:00:12 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-04 |
|      30 |         120 |       00:00:12 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-04 |
|      31 |         124 |       00:00:13 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-04 |
|      32 |         128 |       00:00:13 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-04 |
|      33 |         132 |       00:00:13 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-04 |
|      34 |         136 |       00:00:14 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-04 |
|      35 |         140 |       00:00:14 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-04 |
|      36 |         144 |       00:00:15 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-04 |
|      37 |         148 |       00:00:15 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-05 |
|      38 |         150 |       00:00:15 |         0.01 |              |       0.0001 |              |      1.0000e-05 |
|      38 |         152 |       00:00:15 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-05 |
|      39 |         156 |       00:00:16 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-05 |
|      40 |         160 |       00:00:16 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-05 |
|      41 |         164 |       00:00:17 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-05 |
|      42 |         168 |       00:00:17 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-05 |
|      43 |         172 |       00:00:17 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-05 |
|      44 |         176 |       00:00:18 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-05 |
|      45 |         180 |       00:00:18 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-05 |
|      46 |         184 |       00:00:19 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-05 |
|      47 |         188 |       00:00:19 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-05 |
|      48 |         192 |       00:00:19 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-05 |
|      49 |         196 |       00:00:20 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-06 |
|      50 |         200 |       00:00:20 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-06 |
|      51 |         204 |       00:00:21 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-06 |
|      52 |         208 |       00:00:21 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-06 |
|      53 |         212 |       00:00:22 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-06 |
|      54 |         216 |       00:00:22 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-06 |
|      55 |         220 |       00:00:22 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-06 |
|      56 |         224 |       00:00:23 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-06 |
|      57 |         228 |       00:00:23 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-06 |
|      58 |         232 |       00:00:24 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-06 |
|      59 |         236 |       00:00:24 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-06 |
|      60 |         240 |       00:00:24 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-06 |
|      61 |         244 |       00:00:25 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-07 |
|      62 |         248 |       00:00:25 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-07 |
|      63 |         250 |       00:00:25 |         0.01 |              |       0.0001 |              |      1.0000e-07 |
|      63 |         252 |       00:00:26 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-07 |
|      64 |         256 |       00:00:26 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-07 |
|      65 |         260 |       00:00:26 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-07 |
|      66 |         264 |       00:00:27 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-07 |
|      67 |         268 |       00:00:27 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-07 |
|      68 |         272 |       00:00:28 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-07 |
|      69 |         276 |       00:00:28 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-07 |
|      70 |         280 |       00:00:28 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-07 |
|      71 |         284 |       00:00:29 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-07 |
|      72 |         288 |       00:00:29 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-07 |
|      73 |         292 |       00:00:30 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-08 |
|      74 |         296 |       00:00:30 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-08 |
|      75 |         300 |       00:00:30 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-08 |
|      76 |         304 |       00:00:31 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-08 |
|      77 |         308 |       00:00:31 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-08 |
|      78 |         312 |       00:00:32 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-08 |
|      79 |         316 |       00:00:32 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-08 |
|      80 |         320 |       00:00:33 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-08 |
|      81 |         324 |       00:00:33 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-08 |
|      82 |         328 |       00:00:33 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-08 |
|      83 |         332 |       00:00:34 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-08 |
|      84 |         336 |       00:00:34 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-08 |
|      85 |         340 |       00:00:35 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-09 |
|      86 |         344 |       00:00:35 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-09 |
|      87 |         348 |       00:00:35 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-09 |
|      88 |         350 |       00:00:36 |         0.01 |              |       0.0001 |              |      1.0000e-09 |
|      88 |         352 |       00:00:36 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-09 |
|      89 |         356 |       00:00:36 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-09 |
|      90 |         360 |       00:00:37 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-09 |
|      91 |         364 |       00:00:37 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-09 |
|      92 |         368 |       00:00:37 |         0.01 |         0.01 |       0.0001 |       0.0001 |      1.0000e-09 |
